0001   3339829 247 412 234 330 0 0 0 0 9 3.4391 3.123 
0001   3339836 148 279 352 402 0 0 1 4 9 3.27793 3.15131 
0001   3339842 259 328 263 287 0 0 0 0 9 3.33788 3.1699 
0001   3339849 252 317 257 283 0 0 0 0 9 3.30133 3.16525 
0001   3339855 154 298 290 339 0 0 0 0 9 3.30291 3.19376 
0001   3339863 154 291 354 328 0 0 1 4 9 3.31796 3.18691 
0001   3339870 150 286 349 324 0 0 1 4 9 3.39349 3.15297 
0001   3339876 184 322 375 398 0 0 2 6 9 3.4486 3.16131 
0001   3339882 179 303 396 409 0 0 2 7 9 3.47589 3.1372 
0001   3339889 183 308 401 412 0 0 2 7 9 3.48422 3.13616 
0001   3339896 249 336 289 365 0 0 0 0 9 3.48511 3.126 
0001   3339902 158 282 274 374 0 0 0 0 9 3.4907 3.14121 
0001   3339909 162 287 279 377 0 0 0 0 9 3.46687 2.90177 
0001   3339916 254 323 0 0 0 0 0 0 9 3.53466 0 
0001   3339929 261 332 0 0 0 0 0 0 9 3.51491 0 
0001   3339937 95 222 0 0 0 0 0 0 9 3.57059 0 
0001   3339949 0 0 284 380 0 0 0 0 9 0 3.59242 
0001   3340463 264 295 233 248 0 0 0 0 9 3.40575 3.04546 
0001   3340473 271 305 239 253 0 0 0 0 9 3.39968 3.06869 
0001   3340479 238 286 304 266 0 0 1 1 9 3.36218 3.04545 
0001   3340485 268 319 306 283 0 0 1 1 9 3.39209 3.04342 
0001   3340492 275 329 318 291 0 0 1 2 9 3.3847 3.03754 
0001   3340499 264 306 389 334 0 0 2 7 9 3.35029 3.02014 
0001   3340506 279 305 325 293 0 0 1 3 9 3.35505 3.01862 
0001   3340512 279 305 325 293 0 0 1 3 9 3.38995 3.04323 
0001   3340519 259 304 377 333 0 0 2 6 9 3.39593 3.04055 
0001   3340526 282 298 380 343 0 0 2 6 9 3.37391 3.06097 
0001   3340532 282 298 380 343 0 0 2 6 9 3.36203 3.06052 
0001   3340539 234 293 306 320 0 0 1 1 9 3.38377 3.03969 
0001   3340546 289 310 341 334 0 0 1 4 9 3.42168 3.04249 
0001   3340552 289 310 341 334 0 0 1 4 9 3.37739 3.06926 
0001   3340559 284 299 290 366 0 0 0 0 9 3.38882 3.07782 
0001   3340566 282 305 271 306 0 0 0 0 9 3.42595 3.06767 
0001   3340573 282 305 271 306 0 0 0 0 9 3.42595 3.06767 
0001   3340579 247 280 287 322 0 0 0 0 9 3.40146 3.07337 
0001   3340586 277 293 292 310 0 0 1 1 9 3.38214 3.05015 
0001   3340593 277 293 292 310 0 0 1 1 9 3.38498 3.02897 
0001   3340599 274 295 305 308 0 0 1 1 9 3.39357 3.03982 
0001   3340606 282 304 278 289 0 0 0 0 9 3.38895 3.09823 
0001   3340613 282 304 278 289 0 0 0 0 9 3.4031 3.06399 
0001   3340620 276 297 274 307 0 0 0 0 9 3.3875 3.06208 
0001   3340626 253 288 243 278 0 0 0 0 9 3.38898 3.01772 
0001   3340633 253 288 243 278 0 0 0 0 9 3.39344 3.07368 
0001   3340639 240 286 258 286 0 0 0 0 9 3.39735 3.08512 
0001   3340646 269 292 421 326 0 0 2 9 9 3.39846 3.11721 
0001   3340653 269 292 421 326 0 0 2 9 9 3.41469 3.07618 
0001   3340659 286 313 326 290 0 0 1 3 9 3.46606 3.10274 
0001   3340666 278 294 327 294 0 0 1 3 9 3.41038 3.06827 
0001   3340673 278 294 327 294 0 0 1 3 9 3.40522 3.09202 
0001   3340680 283 304 267 263 0 0 0 0 9 3.40321 3.08357 
0001   3340686 267 288 251 272 0 0 0 0 9 3.42754 3.0801 
0001   3340693 267 288 251 272 0 0 0 0 9 3.37724 3.0756 
0001   3340699 263 290 292 254 0 0 1 1 9 3.42965 3.07481 
0001   3340707 189 278 251 227 0 0 0 0 9 3.42641 3.07433 
0001   3340713 189 278 251 227 0 0 0 0 9 3.3974 3.09312 
0001   3340720 192 281 393 313 0 0 2 7 9 3.46856 3.09216 
0001   3340726 187 279 314 352 0 0 1 2 9 3.41917 3.08968 
0001   3340733 179 268 308 348 0 0 1 2 9 3.41623 3.06178 
0001   3340740 199 274 236 274 0 0 0 0 9 3.38129 3.06016 
0001   3340747 158 244 211 258 0 0 0 0 9 3.4388 3.06053 
0001   3340753 158 244 205 254 0 0 0 0 9 3.43824 3.08419 
0001   3340760 204 335 218 255 0 0 0 0 9 3.44782 3.06574 
0001   3340767 292 350 324 272 1 1 1 3 9 3.39589 3.06631 
0001   3340773 298 360 335 280 1 1 1 3 9 3.40612 3.06873 
0001   3340780 230 357 360 334 0 0 2 5 9 3.43455 3.1215 
0001   3340787 312 360 278 321 1 2 0 0 9 3.43724 3.07033 
0001   3340794 312 360 278 321 1 2 0 0 9 3.42242 3.07022 
0001   3340800 308 359 298 291 1 2 1 1 9 3.42493 3.02156 
0001   3340807 220 346 327 335 0 0 1 3 9 3.45278 3.06973 
0001   3340814 220 346 327 335 0 0 1 3 9 3.3846 3.05017 
0001   3340820 285 290 247 291 0 0 0 0 9 3.40723 3.0658 
0001   3340827 265 366 349 324 0 0 1 4 9 3.39984 2.99997 
0001   3340834 265 366 349 324 0 0 1 4 9 3.46423 2.93783 
0001   3340840 372 359 432 308 2 6 2 9 9 3.45972 2.95302 
0001   3340847 421 376 513 371 2 9 3 14 9 3.1918 2.86483 
0001   3340854 418 371 509 367 2 8 3 14 9 3.2332 2.84335 
0001   3340861 485 380 461 261 3 13 3 11 9 3.30239 2.89542 
0001   3340867 453 331 486 280 3 11 3 13 9 3.29953 2.86206 
0001   3340874 453 331 486 280 3 11 3 13 9 3.16443 2.79719 
0001   3340880 447 338 516 377 2 10 3 15 9 3.14398 2.73473 
0001   3340887 456 340 540 320 3 11 3 16 9 3.1353 2.72603 
0001   3340894 457 345 544 324 3 11 3 16 9 3.1867 2.73285 
0001   3340901 468 347 509 318 3 12 3 14 9 3.18081 2.79579 
0001   3340907 442 332 544 375 2 10 3 16 9 3.13465 2.78837 
0001   3340914 442 332 544 375 2 10 3 16 9 3.14336 2.8073 
0001   3340921 453 341 514 337 3 11 3 14 9 3.18858 2.84384 
0001   3340927 448 340 481 320 2 10 3 12 9 3.15119 2.78929 
0001   3340934 448 340 481 320 2 10 3 12 9 3.16306 2.74875 
0001   3340941 416 308 536 313 2 8 3 16 9 3.18719 2.79143 
0001   3340948 438 321 487 334 2 10 3 13 9 3.15907 2.74859 
0001   3340954 438 321 487 334 2 10 3 13 9 3.08659 2.7948 
0001   3340961 469 357 525 337 3 12 3 15 9 3.17405 2.65848 
0001   3340968 471 359 541 346 3 12 3 16 9 3.19828 2.66785 
0001   3340974 474 368 544 350 3 12 3 16 9 3.19303 2.71826 
0001   3340981 479 368 532 366 3 12 3 16 9 3.19937 2.7078 
0001   3340988 487 380 509 339 3 13 3 14 9 3.14613 2.64901 
0001   3340995 490 389 516 346 3 13 3 15 9 3.15163 2.68426 
0001   3341001 467 384 582 378 3 12 3 19 9 3.19671 2.69846 
0001   3341008 481 387 525 359 3 12 3 15 9 3.1445 2.78319 
0001   3341014 481 387 525 359 3 12 3 15 9 3.18851 2.72703 
0001   3341021 481 392 559 400 3 12 3 17 9 3.16459 2.72159 
0001   3341028 468 414 553 379 3 12 3 17 9 3.20507 2.70576 
0001   3341035 468 414 553 379 3 12 3 17 9 3.10125 2.66696 
0001   3341042 482 388 526 341 3 12 3 15 9 3.10037 2.67208 
0001   3341048 470 394 571 410 3 12 3 18 9 3.06373 2.65299 
0001   3341055 470 394 571 410 3 12 3 18 9 3.03753 2.67108 
0001   3341062 487 404 547 363 3 13 3 17 9 3.05333 2.65123 
0001   3341068 484 395 568 406 3 13 3 18 9 2.9984 2.57397 
0001   3341075 484 395 568 406 3 13 3 18 9 2.98398 2.58345 
0001   3341082 455 370 526 372 3 11 3 15 9 3.06113 2.66599 
0001   3341088 474 409 565 395 3 12 3 18 9 3.0035 2.62211 
0001   3341095 474 409 565 395 3 12 3 18 9 3.01134 2.58173 
0001   3341102 463 402 519 391 3 11 3 15 9 3.05315 2.56534 
0001   3341108 459 384 517 364 3 11 3 15 9 3.03979 2.56878 
0001   3341115 459 384 517 364 3 11 3 15 9 3.05214 2.62651 
0001   3341122 463 396 543 382 3 11 3 16 9 3.03924 2.60708 
0001   3341128 460 399 530 387 3 11 3 15 9 3.04571 2.59219 
0001   3341136 460 399 530 387 3 11 3 15 9 3.06491 2.56235 
0001   3341142 472 400 519 384 3 12 3 15 9 3.04116 2.62592 
0001   3341148 470 389 507 374 3 12 3 14 9 2.99595 2.58201 
0001   3341155 470 389 507 374 3 12 3 14 9 3.09251 2.68066 
0001   3341162 462 388 510 370 3 11 3 14 9 3.05574 2.58876 
0001   3341169 468 395 507 350 3 12 3 14 9 3.02867 2.59292 
0001   3341175 464 386 503 346 3 11 3 14 9 3.04802 2.58379 
0001   3341182 467 379 496 355 3 12 3 13 9 3.0597 2.60977 
0001   3341188 452 360 471 333 3 11 3 12 9 3.04529 2.60407 
0001   3341195 448 351 463 326 2 10 3 11 9 3.07358 2.56436 
0001   3341202 449 349 476 350 2 10 3 12 9 3.06884 2.62526 
0001   3341209 443 349 487 357 2 10 3 13 9 3.09093 2.56373 
0001   3341216 439 339 483 353 2 10 3 13 9 3.11332 2.63094 
0001   3341222 445 363 481 314 2 10 3 12 9 3.04887 2.64426 
0001   3341229 421 314 454 346 2 9 3 11 9 3.07768 2.62258 
0001   3341236 421 314 449 342 2 9 2 10 9 3.10717 2.55613 
0001   3341242 414 340 520 349 2 8 3 15 9 3.09591 2.56589 
0001   3341249 421 333 494 330 2 9 3 13 9 3.0533 2.54922 
0001   3341256 426 342 502 338 2 9 3 14 9 3.06453 2.61769 
0001   3341262 427 349 492 356 2 9 3 13 9 3.04972 2.65918 
0001   3341269 445 343 461 389 2 10 3 11 9 3.10472 2.65328 
0001   3341276 447 348 461 389 2 10 3 11 9 3.04833 2.69665 
0001   3341282 408 388 440 394 2 8 2 10 9 3.11623 2.82309 
0001   3341289 433 349 476 421 2 9 3 12 9 3.17735 2.70933 
0001   3341296 429 339 475 420 2 9 3 12 9 3.17646 2.82727 
0001   3341303 343 339 423 411 1 4 2 9 9 3.1921 2.73381 
0001   3341310 364 303 405 378 2 5 2 8 9 3.20849 2.76073 
0001   3341316 356 289 391 368 2 5 2 7 9 3.26368 2.73361 
0001   3341323 382 301 412 371 2 6 2 8 9 3.1924 2.76853 
0001   3341329 370 292 407 378 2 5 2 8 9 3.24342 2.73972 
0001   3341336 372 297 412 382 2 6 2 8 9 3.15007 2.77976 
0001   3341343 363 297 404 379 2 5 2 8 9 3.14956 2.75565 
0001   3341349 334 314 408 344 1 3 2 8 9 3.22334 2.77241 
0001   3341356 340 324 413 348 1 4 2 8 9 3.08074 2.76091 
0001   3341363 355 351 417 353 2 5 2 8 9 3.09092 2.7723 
0001   3341370 351 321 430 377 1 4 2 9 9 3.10345 2.67956 
0001   3341376 354 326 434 380 1 4 2 9 9 3.12884 2.74107 
0001   3341383 354 324 450 374 1 4 2 10 9 3.12959 2.74115 
0001   3341389 354 326 425 364 1 4 2 9 9 3.11908 2.77152 
0001   3341396 351 321 421 360 1 4 2 9 9 3.13953 2.74874 
0001   3341403 348 318 452 369 1 4 3 11 9 3.13794 2.81236 
0001   3341410 330 297 405 352 1 3 2 8 9 3.12098 2.75676 
0001   3341416 327 291 401 349 1 3 2 7 9 3.14347 2.78839 
0001   3341423 394 372 404 327 2 7 2 8 9 3.13149 2.84631 
0001   3341430 417 389 410 378 2 8 2 8 9 3.09205 2.71828 
0001   3341437 415 385 410 378 2 8 2 8 9 3.07785 2.69775 
0001   3341443 401 365 343 324 2 7 1 4 9 3.13298 2.72772 
0001   3341450 402 363 359 351 2 7 2 5 9 3.16452 2.72642 
0001   3341457 400 358 353 348 2 7 1 4 9 3.12318 2.6949 
0001   3341463 405 358 357 345 2 8 2 5 9 3.15476 2.7513 
0001   3341470 402 353 361 355 2 7 2 5 9 3.17031 2.7073 
0001   3341477 402 353 361 355 2 7 2 5 9 3.14006 2.74116 
0001   3341483 384 352 338 354 2 6 1 3 9 3.1264 2.74391 
0001   3341490 408 360 378 344 2 8 2 6 9 3.15951 2.69135 
0001   3341497 410 365 378 344 2 8 2 6 9 3.07968 2.73859 
0001   3341503 407 343 375 358 2 8 2 6 9 3.11365 2.69968 
0001   3341510 312 324 440 319 1 2 2 10 9 3.08332 2.61582 
0001   3341517 317 333 0 0 1 2 0 0 9 2.6287 0 
0001   3341712 0 0 1139 301 0 0 0 0 9 0 3.31238 
0001   3341720 323 342 1138 305 1 3 0 0 9 3.2925 2.62244 
0001   3341725 756 326 783 371 5 30 5 31 9 3.28371 2.60235 
0001   3341731 737 337 783 360 5 28 5 31 9 3.26181 2.61155 
0001   3341738 738 333 781 357 5 28 5 31 9 3.26153 2.60321 
0001   3341745 828 333 748 379 6 34 5 29 9 3.27907 2.59044 
0001   3341751 827 334 751 383 6 34 5 29 9 3.24585 2.51684 
0001   3341758 827 334 751 383 6 34 5 29 9 3.24558 2.54272 
0001   3341765 808 342 757 363 6 33 5 30 9 3.23461 2.60771 
0001   3341771 822 339 774 385 6 34 5 31 9 3.23428 2.54228 
0001   3341778 822 339 774 385 6 34 5 31 9 3.25196 2.53632 
0001   3341785 739 355 758 401 5 29 5 30 9 3.24558 2.54272 
0001   3341792 736 332 776 378 5 28 5 31 9 3.25111 2.54513 
0001   3341799 736 332 776 378 5 28 5 31 9 3.22804 2.63449 
0001   3341805 752 347 775 356 5 29 5 31 9 3.22076 2.54191 
0001   3341812 748 340 784 383 5 29 5 31 9 3.23641 2.54179 
0001   3341818 748 340 784 383 5 29 5 31 9 3.23134 2.56246 
0001   3341825 754 356 767 371 5 29 5 30 9 3.27238 2.573 
0001   3341832 751 336 778 371 5 29 5 31 9 3.27445 2.6876 
0001   3341839 751 331 776 368 5 29 5 31 9 3.27607 2.65186 
0001   3341845 752 345 766 378 5 29 5 30 9 3.2712 2.65446 
0001   3341852 753 373 769 408 5 29 5 30 9 3.34088 2.65306 
0001   3341859 753 369 768 405 5 29 5 30 9 3.36412 2.48182 
0001   3341865 747 312 785 409 5 29 5 31 9 3.37264 2.68327 
0001   3341872 725 308 786 414 5 28 5 31 9 3.31593 2.59313 
0001   3341879 725 308 786 414 5 28 5 31 9 3.31637 2.56522 
0001   3341885 760 385 798 423 5 30 5 32 9 3.33922 2.55473 
0001   3341893 740 322 789 397 5 29 5 32 9 3.34476 2.53842 
0001   3341898 740 322 789 397 5 29 5 32 9 3.37796 2.67836 
0001   3341906 740 376 795 409 5 29 5 32 9 3.37707 2.54493 
0001   3341912 772 413 784 365 5 31 5 31 9 3.3674 2.56345 
0001   3341919 772 413 784 365 5 31 5 31 9 3.39925 2.55047 
0001   3341925 768 374 795 411 5 30 5 32 9 3.37372 2.58568 
0001   3341932 761 286 800 393 5 30 5 32 9 3.32678 2.61762 
0001   3341939 761 286 800 393 5 30 5 32 9 3.33959 2.58605 
0001   3341946 768 387 816 400 5 30 6 33 9 3.34604 2.72747 
0001   3341952 711 388 796 404 5 27 5 32 9 3.35835 2.67003 
0001   3341959 711 388 796 404 5 27 5 32 9 3.37313 2.66822 
0001   3341966 726 390 825 384 5 28 6 34 9 3.37106 2.69528 
0001   3341972 719 380 818 398 5 27 6 33 9 3.38791 2.69739 
0001   3341979 719 380 818 398 5 27 6 33 9 3.40165 2.68829 
0001   3341987 727 384 828 418 5 28 6 34 9 3.40949 2.71515 
0001   3341992 734 400 852 391 5 28 6 36 9 3.39812 2.69414 
0001   3341999 734 400 852 391 5 28 6 36 9 3.39405 2.67157 
0001   3342006 713 319 835 407 5 27 6 35 9 3.40962 2.68945 
0001   3342012 727 379 820 376 5 28 6 34 9 3.39472 2.71033 
0001   3342019 726 383 820 376 5 28 6 34 9 3.38517 2.73683 
0001   3342026 720 397 820 409 5 27 6 34 9 3.41163 2.68195 
0001   3342033 726 401 803 419 5 28 6 33 9 3.38482 2.7116 
0001   3342039 726 401 804 422 5 28 6 33 9 3.40965 2.70995 
0001   3342046 710 412 811 439 5 27 6 33 9 3.41249 2.6875 
0001   3342053 705 341 829 411 4 26 6 34 9 3.40893 2.70316 
0001   3342060 706 337 828 408 4 26 6 34 9 3.43282 2.64843 
0001   3342066 776 400 795 419 5 31 5 32 9 3.43817 2.64324 
0001   3342073 768 329 789 409 5 30 5 32 9 3.43801 2.64415 
0001   3342079 768 329 789 409 5 30 5 32 9 3.43999 2.70317 
0001   3342087 754 288 787 409 5 29 5 32 9 3.44175 2.71843 
0001   3342093 736 315 769 362 5 28 5 30 9 3.4291 2.57494 
0001   3342100 736 315 769 362 5 28 5 30 9 3.3998 2.63232 
0001   3342106 761 328 790 393 5 30 5 32 9 3.39608 2.73501 
0001   3342113 768 321 776 405 5 30 5 31 9 3.40062 2.72208 
0001   3342120 768 321 776 405 5 30 5 31 9 3.4179 2.68815 
0001   3342126 771 333 767 423 5 31 5 30 9 3.40055 2.73486 
0001   3342133 790 326 764 370 5 32 5 30 9 3.40451 2.60378 
0001   3342140 789 330 764 370 5 32 5 30 9 3.38658 2.47118 
0001   3342146 707 328 793 427 5 27 5 32 9 3.38513 2.45768 
0001   3342154 715 333 788 432 5 27 5 32 9 3.3836 2.49116 
0001   3342160 715 338 789 435 5 27 5 32 9 3.3744 2.58625 
0001   3342167 742 336 793 431 5 29 5 32 9 3.34917 2.67997 
0001   3342173 804 350 865 419 6 33 6 36 9 3.3572 2.56496 
0001   3342180 803 354 866 423 6 33 6 36 9 3.33967 2.61493 
0001   3342187 782 401 900 455 5 31 7 39 9 3.33041 2.60602 
0001   3342193 835 387 901 438 6 35 7 39 9 3.36849 2.537 
0001   3342200 835 387 902 441 6 35 7 39 9 3.38464 2.65733 
0001   3342207 856 398 946 449 6 36 7 41 9 3.37608 2.61099 
0001   3342214 837 384 921 437 6 35 7 40 9 3.37345 2.57629 
0001   3342220 838 380 921 434 6 35 7 40 9 3.37431 2.5254 
0001   3342227 833 368 937 434 6 34 7 41 9 3.35463 2.52875 
0001   3342234 841 371 930 435 6 35 7 40 9 3.35849 2.54685 
0001   3342240 841 371 930 435 6 35 7 40 9 3.34847 2.55291 
0001   3342247 849 392 928 425 6 35 7 40 9 3.34521 2.51134 
0001   3342254 828 375 934 433 6 34 7 41 9 3.34922 2.49206 
0001   3342260 829 371 934 430 6 34 7 41 9 3.32867 2.54256 
0001   3342267 846 343 922 413 6 35 7 40 9 3.31595 2.54115 
0001   3342274 848 356 935 404 6 35 7 41 9 3.29958 2.52818 
0001   3342281 849 352 935 401 6 35 7 41 9 3.30182 2.53796 
0001   3342287 840 353 913 423 6 35 7 39 9 3.41913 2.54297 
0001   3342294 847 373 918 407 6 35 7 40 9 3.40641 2.5311 
0001   3342301 846 377 919 410 6 35 7 40 9 3.3684 2.52841 
0001   3342307 884 379 918 455 6 38 7 40 9 3.284 2.54569 
0001   3342314 878 383 971 421 6 37 8 43 9 3.30928 2.55491 
0001   3342321 876 387 971 424 6 37 8 43 9 3.33958 2.49533 
0001   3342327 878 392 942 441 6 37 7 41 9 3.32628 2.53443 
0001   3342334 881 383 899 443 6 37 7 39 9 3.3843 2.60513 
0001   3342341 879 387 899 443 6 37 7 39 9 3.40489 2.60756 
0001   3342348 914 395 894 412 7 39 6 38 9 3.37487 2.48924 
0001   3342354 913 394 915 423 7 39 7 40 9 3.35313 2.50575 
0001   3342361 913 394 915 423 7 39 7 40 9 3.36607 2.57147 
0001   3342368 846 331 916 404 6 35 7 40 9 3.34773 2.57373 
0001   3342374 843 326 927 417 6 35 7 40 9 3.26845 2.56613 
0001   3342381 843 325 927 413 6 35 7 40 9 3.25042 2.52875 
0001   3342388 817 338 910 429 6 33 7 39 9 3.39919 2.46629 
0001   3342395 845 333 927 411 6 35 7 40 9 3.30539 2.52639 
0001   3342401 844 337 928 414 6 35 7 40 9 3.28729 2.59304 
0001   3342408 845 335 908 419 6 35 7 39 9 3.26096 2.56741 
0001   3342414 814 342 930 392 6 33 7 40 9 3.30229 2.56933 
0001   3342421 816 338 930 392 6 33 7 40 9 3.30996 2.53608 
0001   3342428 833 324 913 405 6 34 7 39 9 3.25827 2.50852 
0001   3342434 853 373 903 396 6 36 7 39 9 3.30647 2.50637 
0001   3342441 853 373 902 393 6 36 7 39 9 3.27959 2.55706 
0001   3342448 835 335 920 425 6 35 7 40 9 3.30531 2.54697 
0001   3342455 869 339 933 419 6 37 7 41 9 3.33061 2.52361 
0001   3342461 865 348 933 426 6 36 7 41 9 3.2606 2.39748 
0001   3342468 843 335 943 442 6 35 7 41 9 3.26198 2.34717 
0001   3342475 885 374 911 428 6 38 7 39 9 3.2615 2.32866 
0001   3342481 887 370 912 432 6 38 7 39 9 3.33653 2.37512 
0001   3342488 951 363 954 450 7 42 7 42 9 3.41845 2.52805 
0001   3342495 976 416 903 449 8 43 7 39 9 3.39172 2.42907 
0001   3342501 981 409 902 443 8 44 7 39 9 3.27883 2.5166 
0001   3342508 887 368 957 430 6 38 7 42 9 3.35827 2.52007 
0001   3342515 949 404 963 428 7 42 8 43 9 3.35885 2.50659 
0001   3342522 949 404 963 428 7 42 8 43 9 3.3469 2.46815 
0001   3342528 874 380 932 454 6 37 7 41 9 3.35559 2.49415 
0001   3342535 946 380 948 448 7 41 7 42 9 3.3673 2.56395 
0001   3342541 946 380 948 448 7 41 7 42 9 3.3566 2.50604 
0001   3342548 1017 381 1019 456 8 46 8 46 9 3.36265 2.61241 
0001   3342555 1026 386 990 504 8 46 8 44 9 3.29004 2.45654 
0001   3342562 1030 382 990 501 10 47 8 44 9 3.331 2.61869 
0001   3342569 987 381 987 468 8 44 8 44 9 3.35601 2.56462 
0001   3342575 1022 368 984 468 8 46 8 44 9 3.33491 2.52996 
0001   3342582 1019 372 984 468 8 46 8 44 9 3.23312 2.57863 
0001   3342589 1004 371 974 482 8 45 8 43 9 3.23284 2.62799 
0001   3342595 995 372 964 461 8 45 8 43 9 3.19552 2.5576 
0001   3342602 989 380 964 467 8 44 8 43 9 3.20097 2.55782 
0001   3342609 984 398 947 439 8 44 7 42 9 3.37306 2.47584 
0001   3342615 988 390 970 475 8 44 8 43 9 3.35886 2.43724 
0001   3342622 994 382 970 472 8 44 8 43 9 3.37639 2.42112 
0001   3342629 991 378 956 459 8 44 7 42 9 3.31958 2.50446 
0001   3342635 985 366 983 474 8 44 8 44 9 3.35855 2.4846 
0001   3342642 991 358 983 469 8 44 8 44 9 3.36436 2.54773 
0001   3342649 969 364 1042 457 8 43 10 47 9 3.34631 2.54954 
0001   3342656 962 352 978 446 7 42 8 43 9 3.36396 2.53337 
0001   3342662 962 352 978 446 7 42 8 43 9 3.37039 2.51954 
0001   3342669 949 372 993 427 7 42 8 44 9 3.35025 2.53311 
0001   3342676 936 378 980 441 7 41 8 44 9 3.35188 2.54505 
0001   3342682 936 378 980 441 7 41 8 44 9 3.3455 2.5442 
0001   3342689 922 356 1010 464 7 40 8 45 9 3.33363 2.55792 
0001   3342696 933 356 966 459 7 41 8 43 9 3.32793 2.59585 
0001   3342703 933 356 966 459 7 41 8 43 9 3.38683 2.59684 
0001   3342709 899 379 988 465 7 39 8 44 9 3.39053 2.68517 
0001   3342716 912 396 980 386 7 39 8 44 9 3.37795 2.73127 
0001   3342723 908 404 980 389 7 39 8 44 9 3.37197 2.71911 
